,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
8238,서울특별시 강남구 일원동,688,688,0,상록스타힐스,월세,46.855,202507,3,14912,80,4,2022,영동대로 16,202509~202709,갱신,사용,23670,54,아파트
8239,서울특별시 강남구 청담동,134-38,134,38,청담자이,전세,49.639,202507,3,100000,0,11,2011,영동대로138길 12,202509~202709,신규,-,,,아파트
8240,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,월세,49.86,202507,3,25000,94,13,1992,개포로109길 9,202509~202709,갱신,사용,25000,85,아파트
8241,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,39.53,202507,3,38300,0,2,1992,개포로109길 21,202508~202708,갱신,사용,36500,0,아파트
8242,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,전세,39.53,202507,3,38300,0,2,1992,개포로109길 21,202508~202708,갱신,-,36500,0,아파트
8243,서울특별시 강남구 수서동,736,736,0,신동아,전세,49.96,202507,3,47000,0,5,1992,광평로47길 17,202509~202709,신규,-,,,아파트
8244,서울특별시 강남구 삼성동,2,2,0,서광아파트,전세,59.67,202507,3,80000,0,20,1998,선릉로130길 19,202506~202706,신규,-,,,아파트
8245,서울특별시 강남구 청담동,134-38,134,38,청담자이,월세,49.593,202507,3,10000,420,23,2011,영동대로138길 12,202507~202707,신규,-,,,아파트
8246,서울특별시 강남구 도곡동,161,161,0,삼성,전세,54.81,202507,3,50000,0,2,1994,남부순환로379길 14,202509~202709,갱신,-,48000,0,아파트
8247,서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,전세,59.92,202507,3,104000,0,16,2020,개포로 264,202508~202708,신규,-,,,아파트
8248,서울특별시 강남구 청담동,Dec-76,76,12,라테라스청담,월세,18.62,202507,3,1000,110,6,2018,학동로81길 9,202507~202607,신규,-,,,아파트
8249,서울특별시 강남구 청담동,134-38,134,38,청담자이,월세,49.593,202507,3,10000,420,23,2011,영동대로138길 12,-,-,-,,,아파트
8250,서울특별시 강남구 청담동,90-13,90,13,에비뉴나인티,월세,49.75,202507,3,3000,430,3,2020,도산대로59길 24,202507~202607,신규,-,,,아파트
8251,서울특별시 강남구 청담동,134-38,134,38,청담자이,월세,49.619,202507,3,60000,179,31,2011,영동대로138길 12,202508~202708,갱신,사용,60000,160,아파트
8252,서울특별시 강남구 세곡동,511,511,0,강남신동아파밀리에2단지,월세,59.97,202507,3,9027,16,1,2011,헌릉로590길 10,202508~202707,-,-,,,아파트
8253,서울특별시 강남구 세곡동,533,533,0,세곡푸르지오,전세,59.89,202507,3,52500,0,1,2012,자곡로 21,202507~202707,갱신,-,50000,0,아파트
8254,서울특별시 강남구 대치동,1032,1032,0,대치푸르지오써밋,월세,59.9845,202507,3,10000,420,11,2023,삼성로72길 12,202508~202608,갱신,-,10000,400,아파트
8255,서울특별시 강남구 역삼동,713-11,713,11,역삼I'PARK,월세,28.246,202507,3,3500,153,3,2006,역삼로 307,202508~202708,신규,-,,,아파트
8256,서울특별시 강남구 논현동,106,106,0,펜트힐캐스케이드,전세,43.01,202507,3,63000,0,6,2023,언주로 720,202508~202708,신규,-,,,아파트
8257,서울특별시 강남구 역삼동,754-1,754,1,역삼푸르지오,월세,59.8848,202507,2,36500,155,20,2006,언주로 332,202508~202708,갱신,사용,35000,155,아파트
8258,서울특별시 강남구 역삼동,606-18,606,18,현대휴먼터치빌,전세,25.92,202507,2,20000,0,15,1999,논현로 565,202508~202708,신규,-,,,아파트
8259,서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,월세,59.505,202507,2,50000,44,26,2002,언주로 427,202507~202707,신규,-,,,아파트
8260,서울특별시 강남구 수서동,736,736,0,신동아,월세,33.18,202507,2,2000,110,7,1992,광평로47길 17,202508~202708,신규,-,,,아파트
8261,서울특별시 강남구 수서동,736,736,0,신동아,전세,33.18,202507,2,36000,0,3,1992,광평로47길 17,202508~202708,신규,-,,,아파트
8262,서울특별시 강남구 수서동,746,746,0,까치마을,월세,39.6,202507,2,20000,60,2,1993,광평로19길 10,202508~202708,신규,-,,,아파트
8263,서울특별시 강남구 수서동,746,746,0,까치마을,전세,34.44,202507,2,29400,0,7,1993,광평로19길 10,202508~202708,갱신,사용,28000,0,아파트
8264,서울특별시 강남구 수서동,736,736,0,신동아,전세,33.18,202507,2,36000,0,3,1992,광평로47길 17,202508~202708,신규,-,,,아파트
8265,서울특별시 강남구 수서동,736,736,0,신동아,월세,33.18,202507,2,2000,110,7,1992,광평로47길 17,202508~202708,갱신,사용,2000,110,아파트
8266,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,전세,59.9772,202507,2,100000,0,3,2006,선릉로 221,202508~202708,갱신,-,100000,0,아파트
8267,서울특별시 강남구 도곡동,464,464,0,한신(개포),전세,52.72,202507,2,40000,0,7,1985,언주로 123,202507~202707,신규,-,,,아파트
8268,서울특별시 강남구 도곡동,527,527,0,도곡렉슬,월세,59.9203,202507,2,15000,185,13,2006,선릉로 221,202509~202708,갱신,-,15000,174,아파트
8269,서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,월세,59.92,202507,2,70000,85,20,2020,개포로 264,202508~202708,신규,-,,,아파트
8270,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,월세,49.86,202507,2,30000,100,7,1992,개포로109길 9,202509~202709,신규,-,,,아파트
8271,서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,월세,59.92,202507,2,70000,85,20,2020,개포로 264,202508~202708,신규,-,,,아파트
8272,서울특별시 강남구 일원동,719,719,0,푸른마을아파트101동~111동,월세,59.76,202507,2,40000,80,8,1994,일원로14길 25,202509~202609,갱신,-,30000,60,아파트
8273,서울특별시 강남구 신사동,588-16,588,16,썬-타워빌딩,월세,16.4,202507,2,2000,80,6,2015,도산대로 225,202507~202607,신규,-,,,아파트
8274,서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,월세,59.505,202507,2,50000,44,26,2002,언주로 427,202507~202707,신규,-,,,아파트
8275,서울특별시 강남구 역삼동,713-11,713,11,역삼I'PARK,전세,28.246,202507,2,45000,0,14,2006,역삼로 307,202508~202708,신규,-,,,아파트
8276,서울특별시 강남구 역삼동,606-18,606,18,현대휴먼터치빌,전세,25.92,202507,2,20000,0,15,1999,논현로 565,202508~202708,신규,-,,,아파트
8277,서울특별시 강남구 역삼동,831-29,831,29,에레프,월세,15.91,202507,2,1000,75,7,2013,역삼로3길 17-4,202508~202608,갱신,사용,1000,74,아파트
8278,서울특별시 강남구 논현동,211-21,211,21,펜트힐루논현,전세,43.392,202507,2,70000,0,6,2021,언주로 641,202509~202708,신규,-,,,아파트
8279,서울특별시 강남구 논현동,106,106,0,펜트힐캐스케이드,월세,43.01,202507,2,3000,350,12,2023,언주로 720,202507~202607,신규,-,,,아파트
8280,서울특별시 강남구 삼성동,04-06,4,6,삼성동한솔아파트,전세,58.57,202507,2,54600,0,8,1998,학동로64길 7,202508~202708,갱신,사용,52000,0,아파트
8281,서울특별시 강남구 자곡동,621,621,0,강남에버시움,월세,36.08,202507,2,5044,12,6,2013,자곡로3길 22,202501~202612,갱신,-,2244,28,아파트
8282,서울특별시 강남구 삼성동,04-03,4,3,푸른솔아파트1동,전세,59.4,202507,1,52500,0,4,1996,학동로 420,202508~202708,갱신,사용,50000,0,아파트
8283,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,전세,59.606,202507,1,89000,0,12,2005,선릉로69길 20,202508~202708,갱신,사용,85000,0,아파트
8284,서울특별시 강남구 청담동,05-25,5,25,휴먼스타빌,전세,35.905,202507,1,42000,0,18,2005,도산대로 454,202508~202708,신규,-,,,아파트
8285,서울특별시 강남구 수서동,746,746,0,까치마을,월세,34.44,202507,1,2000,110,5,1993,광평로19길 10,202508~202708,신규,-,,,아파트
8286,서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,전세,59.505,202507,1,49300,0,19,2002,언주로 427,202507~202707,갱신,사용,47000,0,아파트
8287,서울특별시 강남구 수서동,795,795,0,강남데시앙포레,전세,59.97,202507,1,73000,0,6,2014,광평로34길 55,202508~202708,신규,-,,,아파트
8288,서울특별시 강남구 수서동,736,736,0,신동아,전세,33.18,202507,1,22942,0,5,1992,광평로47길 17,202509~202709,갱신,사용,21850,0,아파트
8289,서울특별시 강남구 자곡동,621,621,0,강남에버시움,월세,46.01,202507,1,8012,20,4,2013,자곡로3길 22,202401~202512,갱신,-,4712,39,아파트
8290,서울특별시 강남구 역삼동,900,900,0,시티프라디움더강남101동,월세,59.99,202507,1,20000,362,15,2021,언주로 557,202510~202710,갱신,-,20000,352,아파트
8291,서울특별시 강남구 일원동,719,719,0,푸른마을아파트101동~111동,전세,59.76,202507,1,72000,0,8,1994,일원로14길 25,202507~202706,신규,-,,,아파트
8292,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,월세,33.18,202507,1,5000,130,7,1992,개포로109길 9,202507~202707,신규,-,,,아파트
8293,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,49.86,202507,1,60000,0,6,1992,개포로109길 9,202508~202708,신규,-,,,아파트
8294,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,월세,33.18,202507,1,5000,130,7,1992,개포로109길 9,202507~202707,신규,-,,,아파트
8295,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,49.86,202507,1,40000,0,9,1992,개포로109길 9,202509~202709,갱신,-,40000,0,아파트
8296,서울특별시 강남구 역삼동,757,757,0,역삼래미안,월세,59.4,202507,1,10000,330,10,2005,선릉로69길 19,202507~202707,신규,-,,,아파트
8297,서울특별시 강남구 논현동,274,274,0,경남논현,전세,59.56,202507,1,58000,0,3,1996,언주로116길 12,202507~202707,갱신,사용,56000,0,아파트
8298,서울특별시 강남구 논현동,106,106,0,펜트힐캐스케이드,전세,43.01,202507,1,60900,0,7,2023,언주로 720,202510~202710,갱신,사용,58000,0,아파트
8299,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,39.53,202506,30,33500,0,12,1992,개포로109길 9,202507~202708,갱신,-,29400,0,아파트
8300,서울특별시 강남구 자곡동,138-2,138,2,LH수서2단지아파트,월세,44.89,202506,30,17240,60,13,2024,자곡로11길 28,202507~202708,신규,-,,,아파트
8301,서울특별시 강남구 삼성동,140-32,140,32,삼성동마에스트로,월세,20.067,202506,30,14400,42,3,2023,선릉로94길 15,202508~202708,신규,-,,,아파트
8302,서울특별시 강남구 청담동,134-38,134,38,청담자이,전세,49.618,202506,30,105000,0,29,2011,영동대로138길 12,202506~202606,신규,-,,,아파트
8303,서울특별시 강남구 역삼동,720-25,720,25,대우디오빌,전세,59.15,202506,30,50400,0,25,2002,언주로 427,202508~202708,갱신,사용,48000,0,아파트
8304,서울특별시 강남구 역삼동,735-15,735,15,이스턴오피스텔,월세,14.92,202506,30,16000,16,9,2014,테헤란로14길 13,202508~202707,신규,-,,,아파트
8305,서울특별시 강남구 수서동,736,736,0,신동아,전세,39.53,202506,30,40000,0,8,1992,광평로47길 17,202508~202708,신규,-,,,아파트
8306,서울특별시 강남구 수서동,708,708,0,삼익,전세,60,202506,30,57000,0,2,1992,광평로51길 27,202508~202708,신규,-,,,아파트
8307,서울특별시 강남구 대치동,889-74,889,74,아름빌(889-74),월세,30.46,202506,30,1000,100,7,2003,선릉로86길 11,202507~202607,신규,-,,,아파트
8308,서울특별시 강남구 대치동,900-58,900,58,대치,월세,27.32,202506,30,80,80,3,2002,선릉로82길 40-3,202506~202509,신규,-,,,아파트
8309,서울특별시 강남구 논현동,22,22,0,신동아(22),월세,35.73,202506,30,1000,120,10,1997,강남대로146길 28,202509~202709,갱신,-,1000,110,아파트
8310,서울특별시 강남구 수서동,736,736,0,신동아,월세,33.18,202506,30,1000,105,5,1992,광평로47길 17,202507~202707,갱신,-,1000,85,아파트
8311,서울특별시 강남구 수서동,736,736,0,신동아,전세,39.51,202506,30,33000,0,13,1992,광평로47길 17,202509~202709,신규,-,,,아파트
8312,서울특별시 강남구 대치동,974,974,0,대치현대,전세,59.82,202506,30,72750,0,15,1999,삼성로64길 5,202508~202607,갱신,-,57750,0,아파트
8313,서울특별시 강남구 삼성동,129-20,129,20,풍림,월세,42.5,202506,30,1000,140,9,1997,테헤란로77길 22,202508~202708,갱신,-,1000,140,아파트
8314,서울특별시 강남구 삼성동,Jan-78,78,1,위레벤646,월세,30.2193,202506,30,5000,280,18,2021,영동대로 646,202507~202707,신규,-,,,아파트
8315,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,39.53,202506,30,33500,0,12,1992,개포로109길 9,202507~202708,갱신,-,29400,0,아파트
8316,서울특별시 강남구 개포동,1282,1282,0,개포래미안포레스트,월세,59.92,202506,30,20000,340,8,2020,개포로 264,202506~202612,신규,-,,,아파트
8317,서울특별시 강남구 역삼동,727-9,727,9,요진와이시티미니,월세,12.94,202506,29,14940,7,1,2012,역삼로25길 21,202505~202705,갱신,-,16200,0,아파트
8318,서울특별시 강남구 역삼동,606-18,606,18,현대휴먼터치빌,월세,35.88,202506,29,0,210,11,1999,논현로 565,202506~202508,신규,-,,,아파트
8319,서울특별시 강남구 수서동,736,736,0,신동아,월세,39.53,202506,29,3000,116,11,1992,광평로47길 17,202507~202707,신규,-,,,아파트
8320,서울특별시 강남구 도곡동,467-19,467,19,현대비젼21,월세,32.65,202506,29,1000,120,23,1999,언주로30길 10,202507~202607,신규,-,,,아파트
8321,서울특별시 강남구 일원동,741,741,0,래미안 개포 루체하임,전세,59.99,202506,28,120000,0,18,2018,개포로110길 50,202509~202709,신규,-,,,아파트
8322,서울특별시 강남구 수서동,708,708,0,삼익,전세,60,202506,28,47000,0,3,1992,광평로51길 27,202508~202509,갱신,-,47000,0,아파트
8323,서울특별시 강남구 수서동,736,736,0,신동아,전세,39.53,202506,28,34650,0,10,1992,광평로47길 17,202507~202707,갱신,사용,33000,0,아파트
8324,서울특별시 강남구 수서동,736,736,0,신동아,전세,39.53,202506,28,34600,0,4,1992,광평로47길 17,202507~202707,갱신,사용,33000,0,아파트
8325,서울특별시 강남구 수서동,736,736,0,신동아,전세,49.96,202506,28,50000,0,6,1992,광평로47길 17,202509~202709,신규,-,,,아파트
8326,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,전세,39.53,202506,28,34650,0,14,1992,개포로109길 9,202506~202706,갱신,사용,33000,0,아파트
8327,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,월세,49.909,202506,28,60000,140,11,2019,선릉로 8,202508~202708,신규,-,,,아파트
8328,서울특별시 강남구 개포동,185,185,0,개포주공7단지,전세,53.46,202506,28,30000,0,1,1983,개포로 516,202508~202708,갱신,사용,30000,0,아파트
8329,서울특별시 강남구 개포동,1280,1280,0,래미안블레스티지,전세,59.897,202506,28,89000,0,9,2019,선릉로 8,202507~202707,갱신,사용,85000,0,아파트
8330,서울특별시 강남구 개포동,1281,1281,0,디에이치아너힐즈,전세,59.7479,202506,28,100000,0,13,2019,삼성로 11,202506~202601,신규,-,,,아파트
8331,서울특별시 강남구 개포동,187,187,0,개포주공5단지,전세,53.98,202506,28,8000,0,7,1983,삼성로4길 17,202506~202706,갱신,-,19000,0,아파트
8332,서울특별시 강남구 개포동,12,12,0,삼익대청아파트,월세,39.53,202506,28,30000,6,3,1992,개포로109길 21,202507~202707,갱신,사용,30000,0,아파트
8333,서울특별시 강남구 개포동,12,12,0,성원대치2단지아파트,월세,39.53,202506,28,15000,86,15,1992,개포로109길 9,202508~202708,갱신,-,15000,80,아파트
8334,서울특별시 강남구 청담동,134-38,134,38,청담자이,월세,49.618,202506,28,10000,450,19,2011,영동대로138길 12,202507~202707,신규,-,,,아파트
8335,서울특별시 강남구 청담동,43,43,0,청담우방아파트,월세,59.97,202506,28,2000,208,1,1999,학동로 409,202507~202707,갱신,사용,2000,198,아파트
8336,서울특별시 강남구 역삼동,755-4,755,4,e-편한세상,전세,59.947,202506,28,84000,0,17,2005,선릉로69길 20,-,-,-,,,아파트
8337,서울특별시 강남구 역삼동,757,757,0,역삼래미안,전세,59.4,202506,28,106000,0,10,2005,선릉로69길 19,202509~202709,신규,-,,,아파트
8338,서울특별시 강남구 역삼동,711-3,711,3,역삼자이,전세,59.9977,202506,28,123000,0,19,2016,언주로 420,202508~202708,신규,-,,,아파트
