NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
3905,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,전세,59.96,202509,26,33000,0,10,2002,덕영대로1555번길 20,202512~202712,신규,-,,,아파트
3906,경기도 수원시 영통구 영통동,973-3,973,3,벽적골한신,전세,59.84,202509,26,29000,0,9,1997,영통로 232,202512~202712,신규,-,,,아파트
3907,경기도 수원시 영통구 망포동,700,700,0,망포쌍용에듀파크,월세,59.9067,202509,26,20000,40,7,2004,태장로7번길 38,202512~202712,신규,-,,,아파트
3908,경기도 수원시 영통구 영통동,973-3,973,3,벽적골한신,전세,59.84,202509,26,30000,0,9,1997,영통로 232,202510~202710,신규,-,,,아파트
3909,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,전세,59.99,202509,26,28000,0,10,1997,영통로 498,-,-,-,,,아파트
3910,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,전세,59.99,202509,26,30000,0,9,1997,영통로 498,202511~202711,신규,-,,,아파트
3911,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,전세,59.99,202509,26,28000,0,10,1997,영통로 498,202512~202712,신규,-,,,아파트
3912,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,월세,59.99,202509,26,10000,65,1,1997,영통로290번길 25,202511~202711,신규,-,,,아파트
3913,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,전세,49.59,202509,26,22050,0,19,1997,영통로290번길 26,202510~202710,갱신,사용,21000,0,아파트
3914,경기도 수원시 영통구 영통동,963-2,963,2,신나무실신안,전세,59.965,202509,26,24000,0,1,1997,매영로310번길 12,202509~202603,신규,-,,,아파트
3915,경기도 수원시 영통구 원천동,35,35,0,주공,월세,32.39,202509,26,1000,52,8,1987,중부대로271번길 27-9,202510~202610,신규,-,,,아파트
3916,경기도 수원시 영통구 원천동,548,548,0,원천레이크파크,전세,59.99,202509,26,25200,0,11,1999,중부대로448번길 28,202510~202710,갱신,사용,24000,0,아파트
3917,경기도 수원시 영통구 영통동,948-4,948,4,영통센트럴파크뷰,전세,59.99,202509,25,28350,0,11,1999,영통로514번길 53,202510~202710,갱신,사용,27000,0,아파트
3918,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,전세,59.99,202509,25,25000,0,6,1997,영통로 498,202511~202705,갱신,사용,24000,0,아파트
3919,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,전세,59.99,202509,25,28000,0,12,1997,영통로290번길 25,202512~202712,신규,-,,,아파트
3920,경기도 수원시 영통구 영통동,948-4,948,4,영통센트럴파크뷰,월세,59.99,202509,25,3500,95,12,1999,영통로514번길 53,202510~202710,갱신,사용,3500,90,아파트
3921,경기도 수원시 영통구 영통동,1048-2,1048,2,청명마을(주공),전세,59.99,202509,25,27300,0,15,1997,청명북로 81,202510~202710,갱신,사용,26000,0,아파트
3922,경기도 수원시 영통구 영통동,1054-3,1054,3,황골마을신명,전세,59.95,202509,25,32000,0,6,1997,봉영로1770번길 21,202511~202711,갱신,-,32000,0,아파트
3923,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,25,8490,18,2,2011,광교중앙로 247,202510~202709,갱신,-,7820,13,아파트
3924,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,25,7772,14,1,2011,광교중앙로 247,202509~202710,갱신,-,4672,32,아파트
3925,경기도 수원시 영통구 매탄동,1199,1199,0,원천성일,전세,44.2,202509,25,18000,0,1,1992,동탄원천로1109번길 42,202511~202711,신규,-,,,아파트
3926,경기도 수원시 영통구 매탄동,810-4,810,4,성일,전세,49.68,202509,25,21500,0,11,1989,인계로 239,202511~202711,신규,-,,,아파트
3927,경기도 수원시 영통구 매탄동,810-2,810,2,동남,월세,49.68,202509,25,5000,60,4,1989,동수원로 432,202511~202711,신규,-,,,아파트
3928,경기도 수원시 영통구 이의동,1284,1284,0,수원광교행복주택,월세,36.7,202509,25,7589,37,7,2018,창룡대로 250,202601~202712,신규,-,,,아파트
3929,경기도 수원시 영통구 원천동,38-26,38,26,캠퍼스빌,월세,29.9,202509,25,500,36,6,1998,월드컵로 185,202511~202610,갱신,-,500,35,아파트
3930,경기도 수원시 영통구 원천동,559,559,0,광교원천경기행복주택,월세,26.5,202509,25,5537,23,2,2020,광교중앙로49번길 40,202512~202711,갱신,-,5537,23,아파트
3931,경기도 수원시 영통구 원천동,559,559,0,광교원천경기행복주택,월세,26.25,202509,25,5250,22,4,2020,광교중앙로49번길 40,202601~202712,신규,-,,,아파트
3932,경기도 수원시 영통구 망포동,291,291,0,청와,월세,39.87,202509,25,3000,40,4,1988,영통로173번길 23-26,202510~202710,신규,-,,,아파트
3933,경기도 수원시 영통구 매탄동,810-4,810,4,성일,전세,49.68,202509,25,21500,0,11,1989,인계로 239,202512~202712,신규,-,,,아파트
3934,경기도 수원시 영통구 매탄동,810-4,810,4,성일,월세,39.99,202509,25,1000,50,9,1989,인계로 239,202509~202709,갱신,-,1000,60,아파트
3935,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,36.87,202509,25,4744,8,3,2011,광교중앙로 247,202510~202711,갱신,-,2844,19,아파트
3936,경기도 수원시 영통구 이의동,1253,1253,0,광교시티아이,전세,43.85,202509,24,31290,0,5,2015,대학3로 28,-,-,-,,,아파트
3937,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,24,7772,14,20,2011,광교중앙로 247,202510~202711,갱신,-,4672,32,아파트
3938,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,24,7772,14,11,2011,광교중앙로 247,202509~202710,갱신,-,4672,32,아파트
3939,경기도 수원시 영통구 매탄동,810-2,810,2,동남,월세,49.68,202509,24,13000,32,1,1989,동수원로 432,202511~202711,신규,-,,,아파트
3940,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,월세,59.9845,202509,24,3000,150,8,2008,효원로 363,202509~202709,신규,-,,,아파트
3941,경기도 수원시 영통구 영통동,970-3,970,3,벽적골9단지주공,월세,49.26,202509,24,24000,5,5,1999,봉영로1517번길 27,202512~202712,갱신,사용,24000,0,아파트
3942,경기도 수원시 영통구 영통동,964-5,964,5,신나무실휴먼시아5단지,전세,59.99,202509,24,24000,0,14,1997,영통로290번길 25,202510~202710,갱신,사용,23000,0,아파트
3943,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,월세,59.84,202509,24,25000,30,18,1997,영통로 232,202512~202712,신규,-,,,아파트
3944,경기도 수원시 영통구 영통동,1048-2,1048,2,청명마을(주공),전세,59.99,202509,24,31000,0,18,1997,청명북로 81,202512~202712,신규,-,,,아파트
3945,경기도 수원시 영통구 영통동,1048-2,1048,2,청명마을(주공),전세,59.99,202509,24,31000,0,18,1997,청명북로 81,202512~202712,신규,-,,,아파트
3946,경기도 수원시 영통구 영통동,972-2,972,2,벽적골주공휴먼시아8단지,월세,59.99,202509,24,2000,110,13,1997,영통로290번길 26,202511~202711,신규,-,,,아파트
3947,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,월세,59.84,202509,24,25000,30,18,1997,영통로 232,-,-,-,,,아파트
3948,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,전세,59.84,202509,24,31000,0,10,1997,영통로 232,202511~202711,신규,-,,,아파트
3949,경기도 수원시 영통구 원천동,559,559,0,광교원천경기행복주택,월세,26.25,202509,24,5250,22,11,2020,광교중앙로49번길 40,202601~202712,신규,-,,,아파트
3950,경기도 수원시 영통구 원천동,606,606,0,광교호반베르디움,월세,59.9831,202509,24,5000,180,9,2014,광교호수공원로 45,202510~202710,신규,-,,,아파트
3951,경기도 수원시 영통구 원천동,548,548,0,원천레이크파크,월세,49.95,202509,24,1000,90,8,1999,중부대로448번길 28,202511~202711,신규,-,,,아파트
3952,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,20,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3953,경기도 수원시 영통구 영통동,948-4,948,4,영통센트럴파크뷰,월세,59.8,202509,23,7000,80,13,1999,영통로514번길 53,202511~202711,갱신,사용,7000,80,아파트
3954,경기도 수원시 영통구 영통동,955-1,955,1,황골마을주공1,전세,59.99,202509,23,30000,0,12,1997,영통로 498,202510~202710,신규,-,,,아파트
3955,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,전세,59.73,202509,23,30000,0,17,1997,영통로 232,202511~202711,갱신,-,26200,0,아파트
3956,경기도 수원시 영통구 영통동,973-3,973,3,벽적골두산,전세,59.84,202509,23,30000,0,3,1997,영통로 232,-,-,-,,,아파트
3957,경기도 수원시 영통구 영통동,1024-10,1024,10,일송프라자,월세,20.35,202509,23,1000,63,11,2019,덕영대로 1705,202510~202608,신규,-,,,아파트
3958,경기도 수원시 영통구 원천동,35,35,0,주공,월세,32.39,202509,23,4200,42,3,1987,중부대로271번길 27-9,202512~202712,갱신,사용,4000,40,아파트
3959,경기도 수원시 영통구 원천동,559,559,0,광교원천경기행복주택,월세,26.25,202509,23,2650,29,13,2020,광교중앙로49번길 40,202512~202711,갱신,-,5250,22,아파트
3960,경기도 수원시 영통구 원천동,333-3,333,3,삼성1,월세,49.14,202509,23,2000,72,7,1992,삼성로268번길 8,202510~202710,신규,-,,,아파트
3961,경기도 수원시 영통구 원천동,565,565,0,수원광교공공실버주택,월세,26.23,202509,23,261,5,9,2019,월드컵로150번길 55,202512~202711,신규,-,,,아파트
3962,경기도 수원시 영통구 이의동,1284,1284,0,수원광교행복주택,월세,44.89,202509,23,8075,46,3,2018,창룡대로 250,202510~202711,갱신,-,9275,43,아파트
3963,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,36.87,202509,23,2844,19,3,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3964,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,26.95,202509,23,2021,14,12,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3965,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,14,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3966,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,36.87,202509,23,2844,19,13,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3967,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,36.87,202509,23,2844,19,21,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3968,경기도 수원시 영통구 하동,1034,1034,0,광교휴먼시아20단지,월세,36.87,202509,23,2894,20,22,2011,광교호수로 84,202510~202711,신규,-,,,아파트
3969,경기도 수원시 영통구 하동,1034,1034,0,광교휴먼시아20단지,월세,36.87,202509,23,2894,20,17,2011,광교호수로 84,202510~202711,신규,-,,,아파트
3970,경기도 수원시 영통구 하동,1034,1034,0,광교휴먼시아20단지,월세,36.76,202509,23,2894,20,7,2011,광교호수로 84,202510~202711,신규,-,,,아파트
3971,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,21,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3972,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,15,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3973,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,12,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3974,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,4,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3975,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,4,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3976,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,22,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3977,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,51.94,202509,23,6050,38,22,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3978,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,24,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3979,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,46.75,202509,23,4672,32,19,2011,광교중앙로 247,202510~202711,신규,-,,,아파트
3980,경기도 수원시 영통구 매탄동,1352,1352,0,매탄위브하늘채,전세,59.9845,202509,23,31500,0,19,2008,효원로 363,202510~202710,갱신,사용,30000,0,아파트
3981,경기도 수원시 영통구 매탄동,810-2,810,2,동남,월세,49.68,202509,23,2000,70,10,1989,동수원로 432,202510~202710,신규,-,,,아파트
3982,경기도 수원시 영통구 매탄동,810-4,810,4,성일,전세,39.99,202509,23,17000,0,6,1989,인계로 239,202510~202710,신규,-,,,아파트
3983,경기도 수원시 영통구 매탄동,810-4,810,4,성일,전세,49.68,202509,23,21000,0,13,1989,인계로 239,202511~202711,신규,-,,,아파트
3984,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,월세,38.16,202509,22,2000,82,16,2002,덕영대로1555번길 20,202512~202712,신규,-,,,아파트
3985,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,전세,59.84,202509,22,30000,0,16,1998,영통로 232,202511~202711,신규,-,,,아파트
3986,경기도 수원시 영통구 영통동,973-3,973,3,벽적골우성,전세,59.84,202509,22,30000,0,5,1998,영통로 232,202512~202712,갱신,-,25350,0,아파트
3987,경기도 수원시 영통구 영통동,971-1,971,1,벽적골롯데,월세,59.96,202509,22,25000,17,13,2002,덕영대로1555번길 20,202511~202711,갱신,사용,25000,12,아파트
3988,경기도 수원시 영통구 하동,956,956,0,휴먼시아32단지아파트,월세,51.94,202509,22,9750,16,15,2011,광교중앙로 247,202509~202710,갱신,-,6050,38,아파트
3989,경기도 수원시 영통구 원천동,Jan-96,96,1,삼부리치안,월세,22.7225,202509,22,2700,50,3,2019,중부대로 335,202511~202611,신규,-,,,아파트
3990,경기도 수원시 영통구 원천동,35,35,0,주공,전세,49.94,202509,22,29000,0,8,1987,중부대로271번길 27-9,202509~203009,신규,-,,,아파트
3991,경기도 수원시 영통구 매탄동,1282,1282,0,주공그린빌5,전세,36.38,202509,22,19000,0,5,2002,동탄원천로881번길 35,202510~202710,갱신,사용,18100,0,아파트
3992,경기도 수원시 영통구 매탄동,1282,1282,0,주공그린빌5,전세,45.88,202509,22,22000,0,13,2002,동탄원천로881번길 35,-,-,-,,,아파트
3993,경기도 수원시 영통구 매탄동,176,176,0,현대힐스테이트,전세,59.648,202509,22,26000,0,5,2006,권광로260번길 36,202510~202710,갱신,사용,26000,0,아파트
3994,경기도 수원시 영통구 이의동,1284,1284,0,수원광교행복주택,월세,36.7,202509,22,3426,44,6,2018,창룡대로 250,202512~202711,갱신,-,6826,34,아파트
3995,경기도 수원시 영통구 원천동,565,565,0,수원광교공공실버주택,월세,26.23,202509,22,261,5,9,2019,월드컵로150번길 55,202512~202711,신규,-,,,아파트
3996,경기도 수원시 영통구 원천동,565,565,0,수원광교공공실버주택,월세,26.23,202509,22,261,5,10,2019,월드컵로150번길 55,202512~202711,신규,-,,,아파트
3997,경기도 수원시 영통구 원천동,565,565,0,수원광교공공실버주택,월세,26.32,202509,22,261,5,6,2019,월드컵로150번길 55,202512~202711,신규,-,,,아파트
3998,경기도 수원시 영통구 원천동,38-26,38,26,캠퍼스빌,월세,29.9,202509,22,500,36,8,1998,월드컵로 185,202512~202611,신규,-,,,아파트
3999,경기도 수원시 영통구 원천동,565,565,0,수원광교공공실버주택,월세,26.23,202509,22,1261,3,9,2019,월드컵로150번길 55,202512~202711,갱신,-,261,5,아파트
